id,name,type,mode,octave,inversion,split
13153,D-3-locrian-3,scale,locrian,3,3,test
13154,D-3-locrian-4,scale,locrian,3,4,validation
13155,D-3-locrian-5,scale,locrian,3,5,train
13156,D-3-locrian-6,scale,locrian,3,6,validation
13157,D-4-locrian-0,scale,locrian,4,0,train
13158,D-4-locrian-1,scale,locrian,4,1,train
13159,D-4-locrian-2,scale,locrian,4,2,train
13160,D-4-locrian-3,scale,locrian,4,3,train
13161,D-4-locrian-4,scale,locrian,4,4,train
13162,D-4-locrian-5,scale,locrian,4,5,train
13163,D-4-locrian-6,scale,locrian,4,6,train
13164,D-5-locrian-0,scale,locrian,5,0,train
13165,D-5-locrian-1,scale,locrian,5,1,train
13166,D-5-locrian-2,scale,locrian,5,2,train
13167,D-5-locrian-3,scale,locrian,5,3,train
13168,D-5-locrian-4,scale,locrian,5,4,train
13169,D-5-locrian-5,scale,locrian,5,5,train
13170,D-5-locrian-6,scale,locrian,5,6,train
13171,D-6-locrian-0,scale,locrian,6,0,train
13172,D-6-locrian-1,scale,locrian,6,1,train
13173,D-6-locrian-2,scale,locrian,6,2,train
13174,D-6-locrian-3,scale,locrian,6,3,train
13175,D-6-locrian-4,scale,locrian,6,4,train
13176,D-6-locrian-5,scale,locrian,6,5,train
13177,D-6-locrian-6,scale,locrian,6,6,validation
13178,D-7-locrian-0,scale,locrian,7,0,train
13179,D-7-locrian-1,scale,locrian,7,1,validation
13180,D-7-locrian-2,scale,locrian,7,2,validation
13181,D-7-locrian-3,scale,locrian,7,3,train
13182,D-7-locrian-4,scale,locrian,7,4,test
13183,D-7-locrian-5,scale,locrian,7,5,train
13184,D-7-locrian-6,scale,locrian,7,6,validation
13185,E-1-locrian-0,scale,locrian,1,0,train
13186,E-1-locrian-1,scale,locrian,1,1,test
13187,E-1-locrian-2,scale,locrian,1,2,train
13188,E-1-locrian-3,scale,locrian,1,3,train
13189,E-1-locrian-4,scale,locrian,1,4,train
13190,E-1-locrian-5,scale,locrian,1,5,test
13191,E-1-locrian-6,scale,locrian,1,6,train
13192,E-2-locrian-0,scale,locrian,2,0,train
13193,E-2-locrian-1,scale,locrian,2,1,train
13194,E-2-locrian-2,scale,locrian,2,2,train
13195,E-2-locrian-3,scale,locrian,2,3,train
13196,E-2-locrian-4,scale,locrian,2,4,train
13197,E-2-locrian-5,scale,locrian,2,5,validation
13198,E-2-locrian-6,scale,locrian,2,6,train
13199,E-3-locrian-0,scale,locrian,3,0,train
13200,E-3-locrian-1,scale,locrian,3,1,train
13201,E-3-locrian-2,scale,locrian,3,2,test
13202,E-3-locrian-3,scale,locrian,3,3,train
13203,E-3-locrian-4,scale,locrian,3,4,train
13204,E-3-locrian-5,scale,locrian,3,5,train
13205,E-3-locrian-6,scale,locrian,3,6,train
13206,E-4-locrian-0,scale,locrian,4,0,validation
13207,E-4-locrian-1,scale,locrian,4,1,train
13208,E-4-locrian-2,scale,locrian,4,2,train
13209,E-4-locrian-3,scale,locrian,4,3,train
13210,E-4-locrian-4,scale,locrian,4,4,train
13211,E-4-locrian-5,scale,locrian,4,5,validation
13212,E-4-locrian-6,scale,locrian,4,6,train
13213,E-5-locrian-0,scale,locrian,5,0,train
13214,E-5-locrian-1,scale,locrian,5,1,test
13215,E-5-locrian-2,scale,locrian,5,2,train
13216,E-5-locrian-3,scale,locrian,5,3,train
13217,E-5-locrian-4,scale,locrian,5,4,test
13218,E-5-locrian-5,scale,locrian,5,5,train
13219,E-5-locrian-6,scale,locrian,5,6,validation
13220,E-6-locrian-0,scale,locrian,6,0,train
13221,E-6-locrian-1,scale,locrian,6,1,train
13222,E-6-locrian-2,scale,locrian,6,2,train
13223,E-6-locrian-3,scale,locrian,6,3,train
13224,E-6-locrian-4,scale,locrian,6,4,train
13225,E-6-locrian-5,scale,locrian,6,5,train
13226,E-6-locrian-6,scale,locrian,6,6,train
13227,E-7-locrian-0,scale,locrian,7,0,train
13228,E-7-locrian-1,scale,locrian,7,1,train
13229,E-7-locrian-2,scale,locrian,7,2,test
13230,E-7-locrian-3,scale,locrian,7,3,test
13231,E-7-locrian-4,scale,locrian,7,4,train
13232,E-7-locrian-5,scale,locrian,7,5,train
13233,E-7-locrian-6,scale,locrian,7,6,train
13234,Eb-1-locrian-0,scale,locrian,1,0,train
13235,Eb-1-locrian-1,scale,locrian,1,1,train
13236,Eb-1-locrian-2,scale,locrian,1,2,train
13237,Eb-1-locrian-3,scale,locrian,1,3,train
13238,Eb-1-locrian-4,scale,locrian,1,4,train
13239,Eb-1-locrian-5,scale,locrian,1,5,validation
13240,Eb-1-locrian-6,scale,locrian,1,6,train
13241,Eb-2-locrian-0,scale,locrian,2,0,train
13242,Eb-2-locrian-1,scale,locrian,2,1,train
13243,Eb-2-locrian-2,scale,locrian,2,2,train
13244,Eb-2-locrian-3,scale,locrian,2,3,train
13245,Eb-2-locrian-4,scale,locrian,2,4,train
13246,Eb-2-locrian-5,scale,locrian,2,5,train
13247,Eb-2-locrian-6,scale,locrian,2,6,train
13248,Eb-3-locrian-0,scale,locrian,3,0,train
13249,Eb-3-locrian-1,scale,locrian,3,1,train
13250,Eb-3-locrian-2,scale,locrian,3,2,train
13251,Eb-3-locrian-3,scale,locrian,3,3,train
13252,Eb-3-locrian-4,scale,locrian,3,4,train
13253,Eb-3-locrian-5,scale,locrian,3,5,train
13254,Eb-3-locrian-6,scale,locrian,3,6,train
13255,Eb-4-locrian-0,scale,locrian,4,0,validation
13256,Eb-4-locrian-1,scale,locrian,4,1,validation
13257,Eb-4-locrian-2,scale,locrian,4,2,train
13258,Eb-4-locrian-3,scale,locrian,4,3,train
13259,Eb-4-locrian-4,scale,locrian,4,4,train
13260,Eb-4-locrian-5,scale,locrian,4,5,train
13261,Eb-4-locrian-6,scale,locrian,4,6,train
13262,Eb-5-locrian-0,scale,locrian,5,0,validation
13263,Eb-5-locrian-1,scale,locrian,5,1,train
13264,Eb-5-locrian-2,scale,locrian,5,2,train
13265,Eb-5-locrian-3,scale,locrian,5,3,train
13266,Eb-5-locrian-4,scale,locrian,5,4,train
13267,Eb-5-locrian-5,scale,locrian,5,5,train
13268,Eb-5-locrian-6,scale,locrian,5,6,train
13269,Eb-6-locrian-0,scale,locrian,6,0,train
13270,Eb-6-locrian-1,scale,locrian,6,1,train
13271,Eb-6-locrian-2,scale,locrian,6,2,train
13272,Eb-6-locrian-3,scale,locrian,6,3,train
13273,Eb-6-locrian-4,scale,locrian,6,4,train
13274,Eb-6-locrian-5,scale,locrian,6,5,train
13275,Eb-6-locrian-6,scale,locrian,6,6,validation
13276,Eb-7-locrian-0,scale,locrian,7,0,test
13277,Eb-7-locrian-1,scale,locrian,7,1,test
13278,Eb-7-locrian-2,scale,locrian,7,2,train
13279,Eb-7-locrian-3,scale,locrian,7,3,train
13280,Eb-7-locrian-4,scale,locrian,7,4,train
13281,Eb-7-locrian-5,scale,locrian,7,5,train
13282,Eb-7-locrian-6,scale,locrian,7,6,validation
13283,F#-1-locrian-0,scale,locrian,1,0,train
13284,F#-1-locrian-1,scale,locrian,1,1,train
13285,F#-1-locrian-2,scale,locrian,1,2,validation
13286,F#-1-locrian-3,scale,locrian,1,3,train
13287,F#-1-locrian-4,scale,locrian,1,4,train
13288,F#-1-locrian-5,scale,locrian,1,5,train
13289,F#-1-locrian-6,scale,locrian,1,6,train
13290,F#-2-locrian-0,scale,locrian,2,0,train
13291,F#-2-locrian-1,scale,locrian,2,1,train
13292,F#-2-locrian-2,scale,locrian,2,2,validation
13293,F#-2-locrian-3,scale,locrian,2,3,train
13294,F#-2-locrian-4,scale,locrian,2,4,train
13295,F#-2-locrian-5,scale,locrian,2,5,validation
13296,F#-2-locrian-6,scale,locrian,2,6,test
13297,F#-3-locrian-0,scale,locrian,3,0,test
13298,F#-3-locrian-1,scale,locrian,3,1,train
13299,F#-3-locrian-2,scale,locrian,3,2,train
13300,F#-3-locrian-3,scale,locrian,3,3,train
13301,F#-3-locrian-4,scale,locrian,3,4,train
13302,F#-3-locrian-5,scale,locrian,3,5,train
13303,F#-3-locrian-6,scale,locrian,3,6,train
13304,F#-4-locrian-0,scale,locrian,4,0,train
13305,F#-4-locrian-1,scale,locrian,4,1,train
13306,F#-4-locrian-2,scale,locrian,4,2,train
13307,F#-4-locrian-3,scale,locrian,4,3,train
13308,F#-4-locrian-4,scale,locrian,4,4,train
13309,F#-4-locrian-5,scale,locrian,4,5,train
13310,F#-4-locrian-6,scale,locrian,4,6,train
13311,F#-5-locrian-0,scale,locrian,5,0,train
13312,F#-5-locrian-1,scale,locrian,5,1,validation
13313,F#-5-locrian-2,scale,locrian,5,2,train
13314,F#-5-locrian-3,scale,locrian,5,3,train
13315,F#-5-locrian-4,scale,locrian,5,4,validation
13316,F#-5-locrian-5,scale,locrian,5,5,train
13317,F#-5-locrian-6,scale,locrian,5,6,train
13318,F#-6-locrian-0,scale,locrian,6,0,train
13319,F#-6-locrian-1,scale,locrian,6,1,test
13320,F#-6-locrian-2,scale,locrian,6,2,train
13321,F#-6-locrian-3,scale,locrian,6,3,validation
13322,F#-6-locrian-4,scale,locrian,6,4,train
13323,F#-6-locrian-5,scale,locrian,6,5,train
13324,F#-6-locrian-6,scale,locrian,6,6,train
13325,F#-7-locrian-0,scale,locrian,7,0,train
13326,F#-7-locrian-1,scale,locrian,7,1,train
13327,F#-7-locrian-2,scale,locrian,7,2,test
13328,F#-7-locrian-3,scale,locrian,7,3,train
13329,F#-7-locrian-4,scale,locrian,7,4,train
13330,F#-7-locrian-5,scale,locrian,7,5,train
13331,F#-7-locrian-6,scale,locrian,7,6,train
13332,F-1-locrian-0,scale,locrian,1,0,train
13333,F-1-locrian-1,scale,locrian,1,1,train
13334,F-1-locrian-2,scale,locrian,1,2,train
13335,F-1-locrian-3,scale,locrian,1,3,train
13336,F-1-locrian-4,scale,locrian,1,4,train
13337,F-1-locrian-5,scale,locrian,1,5,test
13338,F-1-locrian-6,scale,locrian,1,6,train
13339,F-2-locrian-0,scale,locrian,2,0,test
13340,F-2-locrian-1,scale,locrian,2,1,train
13341,F-2-locrian-2,scale,locrian,2,2,train
13342,F-2-locrian-3,scale,locrian,2,3,train
13343,F-2-locrian-4,scale,locrian,2,4,train
13344,F-2-locrian-5,scale,locrian,2,5,train
13345,F-2-locrian-6,scale,locrian,2,6,train
13346,F-3-locrian-0,scale,locrian,3,0,train
13347,F-3-locrian-1,scale,locrian,3,1,train
13348,F-3-locrian-2,scale,locrian,3,2,train
13349,F-3-locrian-3,scale,locrian,3,3,train
13350,F-3-locrian-4,scale,locrian,3,4,train
13351,F-3-locrian-5,scale,locrian,3,5,train
13352,F-3-locrian-6,scale,locrian,3,6,test
13353,F-4-locrian-0,scale,locrian,4,0,train
13354,F-4-locrian-1,scale,locrian,4,1,test
13355,F-4-locrian-2,scale,locrian,4,2,train
13356,F-4-locrian-3,scale,locrian,4,3,train
13357,F-4-locrian-4,scale,locrian,4,4,train
13358,F-4-locrian-5,scale,locrian,4,5,train
13359,F-4-locrian-6,scale,locrian,4,6,train
13360,F-5-locrian-0,scale,locrian,5,0,train
13361,F-5-locrian-1,scale,locrian,5,1,train
13362,F-5-locrian-2,scale,locrian,5,2,train
13363,F-5-locrian-3,scale,locrian,5,3,train
13364,F-5-locrian-4,scale,locrian,5,4,train
13365,F-5-locrian-5,scale,locrian,5,5,train
13366,F-5-locrian-6,scale,locrian,5,6,train
13367,F-6-locrian-0,scale,locrian,6,0,train
13368,F-6-locrian-1,scale,locrian,6,1,train
13369,F-6-locrian-2,scale,locrian,6,2,train
13370,F-6-locrian-3,scale,locrian,6,3,train
13371,F-6-locrian-4,scale,locrian,6,4,train
13372,F-6-locrian-5,scale,locrian,6,5,train
13373,F-6-locrian-6,scale,locrian,6,6,train
13374,F-7-locrian-0,scale,locrian,7,0,train
13375,F-7-locrian-1,scale,locrian,7,1,train
13376,F-7-locrian-2,scale,locrian,7,2,train
13377,F-7-locrian-3,scale,locrian,7,3,train
13378,F-7-locrian-4,scale,locrian,7,4,train
13379,F-7-locrian-5,scale,locrian,7,5,train
13380,F-7-locrian-6,scale,locrian,7,6,train
13381,G-1-locrian-0,scale,locrian,1,0,train
13382,G-1-locrian-1,scale,locrian,1,1,train
13383,G-1-locrian-2,scale,locrian,1,2,train
13384,G-1-locrian-3,scale,locrian,1,3,test
13385,G-1-locrian-4,scale,locrian,1,4,train
13386,G-1-locrian-5,scale,locrian,1,5,test
13387,G-1-locrian-6,scale,locrian,1,6,train
13388,G-2-locrian-0,scale,locrian,2,0,train
13389,G-2-locrian-1,scale,locrian,2,1,train
13390,G-2-locrian-2,scale,locrian,2,2,train
13391,G-2-locrian-3,scale,locrian,2,3,train
13392,G-2-locrian-4,scale,locrian,2,4,train
13393,G-2-locrian-5,scale,locrian,2,5,train
13394,G-2-locrian-6,scale,locrian,2,6,train
13395,G-3-locrian-0,scale,locrian,3,0,train
13396,G-3-locrian-1,scale,locrian,3,1,train
13397,G-3-locrian-2,scale,locrian,3,2,train
13398,G-3-locrian-3,scale,locrian,3,3,train
13399,G-3-locrian-4,scale,locrian,3,4,train
13400,G-3-locrian-5,scale,locrian,3,5,train
13401,G-3-locrian-6,scale,locrian,3,6,train
13402,G-4-locrian-0,scale,locrian,4,0,train
13403,G-4-locrian-1,scale,locrian,4,1,train
13404,G-4-locrian-2,scale,locrian,4,2,train
13405,G-4-locrian-3,scale,locrian,4,3,train
13406,G-4-locrian-4,scale,locrian,4,4,train
13407,G-4-locrian-5,scale,locrian,4,5,train
13408,G-4-locrian-6,scale,locrian,4,6,train
13409,G-5-locrian-0,scale,locrian,5,0,train
13410,G-5-locrian-1,scale,locrian,5,1,train
13411,G-5-locrian-2,scale,locrian,5,2,train
13412,G-5-locrian-3,scale,locrian,5,3,validation
13413,G-5-locrian-4,scale,locrian,5,4,train
13414,G-5-locrian-5,scale,locrian,5,5,train
13415,G-5-locrian-6,scale,locrian,5,6,train
13416,G-6-locrian-0,scale,locrian,6,0,test
13417,G-6-locrian-1,scale,locrian,6,1,validation
13418,G-6-locrian-2,scale,locrian,6,2,train
13419,G-6-locrian-3,scale,locrian,6,3,train
13420,G-6-locrian-4,scale,locrian,6,4,train
13421,G-6-locrian-5,scale,locrian,6,5,train
13422,G-6-locrian-6,scale,locrian,6,6,train
13423,G-7-locrian-0,scale,locrian,7,0,train
13424,G-7-locrian-1,scale,locrian,7,1,test
13425,G-7-locrian-2,scale,locrian,7,2,train
13426,G-7-locrian-3,scale,locrian,7,3,validation
13427,G-7-locrian-4,scale,locrian,7,4,train
13428,G-7-locrian-5,scale,locrian,7,5,train
13429,G-7-locrian-6,scale,locrian,7,6,train
13430,A-1-lydian-0,scale,lydian,1,0,test
13431,A-1-lydian-1,scale,lydian,1,1,test
13432,A-1-lydian-2,scale,lydian,1,2,train
13433,A-1-lydian-3,scale,lydian,1,3,train
13434,A-1-lydian-4,scale,lydian,1,4,train
13435,A-1-lydian-5,scale,lydian,1,5,test
13436,A-1-lydian-6,scale,lydian,1,6,train
13437,A-2-lydian-0,scale,lydian,2,0,train
13438,A-2-lydian-1,scale,lydian,2,1,test
13439,A-2-lydian-2,scale,lydian,2,2,test
13440,A-2-lydian-3,scale,lydian,2,3,train
13441,A-2-lydian-4,scale,lydian,2,4,train
13442,A-2-lydian-5,scale,lydian,2,5,test
13443,A-2-lydian-6,scale,lydian,2,6,train
13444,A-3-lydian-0,scale,lydian,3,0,train
13445,A-3-lydian-1,scale,lydian,3,1,train
13446,A-3-lydian-2,scale,lydian,3,2,train
13447,A-3-lydian-3,scale,lydian,3,3,train
13448,A-3-lydian-4,scale,lydian,3,4,train
13449,A-3-lydian-5,scale,lydian,3,5,train
13450,A-3-lydian-6,scale,lydian,3,6,train
13451,A-4-lydian-0,scale,lydian,4,0,train
13452,A-4-lydian-1,scale,lydian,4,1,train
13453,A-4-lydian-2,scale,lydian,4,2,train
13454,A-4-lydian-3,scale,lydian,4,3,train
13455,A-4-lydian-4,scale,lydian,4,4,train
13456,A-4-lydian-5,scale,lydian,4,5,train
13457,A-4-lydian-6,scale,lydian,4,6,train
13458,A-5-lydian-0,scale,lydian,5,0,test
13459,A-5-lydian-1,scale,lydian,5,1,validation
13460,A-5-lydian-2,scale,lydian,5,2,train
13461,A-5-lydian-3,scale,lydian,5,3,validation
13462,A-5-lydian-4,scale,lydian,5,4,train
13463,A-5-lydian-5,scale,lydian,5,5,train
13464,A-5-lydian-6,scale,lydian,5,6,train
13465,A-6-lydian-0,scale,lydian,6,0,train
13466,A-6-lydian-1,scale,lydian,6,1,train
13467,A-6-lydian-2,scale,lydian,6,2,train
13468,A-6-lydian-3,scale,lydian,6,3,train
13469,A-6-lydian-4,scale,lydian,6,4,test
13470,A-6-lydian-5,scale,lydian,6,5,train
13471,A-6-lydian-6,scale,lydian,6,6,train
13472,A-7-lydian-0,scale,lydian,7,0,train
13473,A-7-lydian-1,scale,lydian,7,1,train
13474,A-7-lydian-2,scale,lydian,7,2,train
13475,A-7-lydian-3,scale,lydian,7,3,train
13476,A-7-lydian-4,scale,lydian,7,4,train
13477,A-7-lydian-5,scale,lydian,7,5,train
13478,A-7-lydian-6,scale,lydian,7,6,train
13479,Ab-1-lydian-0,scale,lydian,1,0,validation
13480,Ab-1-lydian-1,scale,lydian,1,1,train
13481,Ab-1-lydian-2,scale,lydian,1,2,train
13482,Ab-1-lydian-3,scale,lydian,1,3,train
13483,Ab-1-lydian-4,scale,lydian,1,4,test
13484,Ab-1-lydian-5,scale,lydian,1,5,train
13485,Ab-1-lydian-6,scale,lydian,1,6,train
13486,Ab-2-lydian-0,scale,lydian,2,0,train
13487,Ab-2-lydian-1,scale,lydian,2,1,train
13488,Ab-2-lydian-2,scale,lydian,2,2,train
13489,Ab-2-lydian-3,scale,lydian,2,3,train
13490,Ab-2-lydian-4,scale,lydian,2,4,train
13491,Ab-2-lydian-5,scale,lydian,2,5,validation
13492,Ab-2-lydian-6,scale,lydian,2,6,validation
13493,Ab-3-lydian-0,scale,lydian,3,0,train
13494,Ab-3-lydian-1,scale,lydian,3,1,train
13495,Ab-3-lydian-2,scale,lydian,3,2,train
13496,Ab-3-lydian-3,scale,lydian,3,3,train
13497,Ab-3-lydian-4,scale,lydian,3,4,train
13498,Ab-3-lydian-5,scale,lydian,3,5,train
13499,Ab-3-lydian-6,scale,lydian,3,6,train
13500,Ab-4-lydian-0,scale,lydian,4,0,train
13501,Ab-4-lydian-1,scale,lydian,4,1,train
13502,Ab-4-lydian-2,scale,lydian,4,2,train
13503,Ab-4-lydian-3,scale,lydian,4,3,train
13504,Ab-4-lydian-4,scale,lydian,4,4,train
13505,Ab-4-lydian-5,scale,lydian,4,5,train
13506,Ab-4-lydian-6,scale,lydian,4,6,train
13507,Ab-5-lydian-0,scale,lydian,5,0,validation
13508,Ab-5-lydian-1,scale,lydian,5,1,train
13509,Ab-5-lydian-2,scale,lydian,5,2,train
13510,Ab-5-lydian-3,scale,lydian,5,3,train
13511,Ab-5-lydian-4,scale,lydian,5,4,train
13512,Ab-5-lydian-5,scale,lydian,5,5,train
13513,Ab-5-lydian-6,scale,lydian,5,6,test
13514,Ab-6-lydian-0,scale,lydian,6,0,test
13515,Ab-6-lydian-1,scale,lydian,6,1,train
13516,Ab-6-lydian-2,scale,lydian,6,2,test
13517,Ab-6-lydian-3,scale,lydian,6,3,train
13518,Ab-6-lydian-4,scale,lydian,6,4,test
13519,Ab-6-lydian-5,scale,lydian,6,5,train
13520,Ab-6-lydian-6,scale,lydian,6,6,train
13521,Ab-7-lydian-0,scale,lydian,7,0,train
13522,Ab-7-lydian-1,scale,lydian,7,1,train
13523,Ab-7-lydian-2,scale,lydian,7,2,validation
13524,Ab-7-lydian-3,scale,lydian,7,3,train
13525,Ab-7-lydian-4,scale,lydian,7,4,train
13526,Ab-7-lydian-5,scale,lydian,7,5,train
13527,Ab-7-lydian-6,scale,lydian,7,6,train
13528,B-1-lydian-0,scale,lydian,1,0,train
13529,B-1-lydian-1,scale,lydian,1,1,train
13530,B-1-lydian-2,scale,lydian,1,2,train
13531,B-1-lydian-3,scale,lydian,1,3,train
13532,B-1-lydian-4,scale,lydian,1,4,train
13533,B-1-lydian-5,scale,lydian,1,5,test
13534,B-1-lydian-6,scale,lydian,1,6,validation
13535,B-2-lydian-0,scale,lydian,2,0,train
13536,B-2-lydian-1,scale,lydian,2,1,validation
13537,B-2-lydian-2,scale,lydian,2,2,train
13538,B-2-lydian-3,scale,lydian,2,3,train
13539,B-2-lydian-4,scale,lydian,2,4,test
13540,B-2-lydian-5,scale,lydian,2,5,train
13541,B-2-lydian-6,scale,lydian,2,6,train
13542,B-3-lydian-0,scale,lydian,3,0,validation
13543,B-3-lydian-1,scale,lydian,3,1,train
13544,B-3-lydian-2,scale,lydian,3,2,train
13545,B-3-lydian-3,scale,lydian,3,3,train
13546,B-3-lydian-4,scale,lydian,3,4,validation
13547,B-3-lydian-5,scale,lydian,3,5,train
13548,B-3-lydian-6,scale,lydian,3,6,validation
13549,B-4-lydian-0,scale,lydian,4,0,train
13550,B-4-lydian-1,scale,lydian,4,1,train
13551,B-4-lydian-2,scale,lydian,4,2,train
13552,B-4-lydian-3,scale,lydian,4,3,train
13553,B-4-lydian-4,scale,lydian,4,4,train
13554,B-4-lydian-5,scale,lydian,4,5,train
13555,B-4-lydian-6,scale,lydian,4,6,train
13556,B-5-lydian-0,scale,lydian,5,0,train
13557,B-5-lydian-1,scale,lydian,5,1,train
13558,B-5-lydian-2,scale,lydian,5,2,train
13559,B-5-lydian-3,scale,lydian,5,3,test
13560,B-5-lydian-4,scale,lydian,5,4,train
13561,B-5-lydian-5,scale,lydian,5,5,train
13562,B-5-lydian-6,scale,lydian,5,6,train
13563,B-6-lydian-0,scale,lydian,6,0,test
13564,B-6-lydian-1,scale,lydian,6,1,train
13565,B-6-lydian-2,scale,lydian,6,2,train
13566,B-6-lydian-3,scale,lydian,6,3,train
13567,B-6-lydian-4,scale,lydian,6,4,train
13568,B-6-lydian-5,scale,lydian,6,5,train
13569,B-6-lydian-6,scale,lydian,6,6,train
13570,B-7-lydian-0,scale,lydian,7,0,train
13571,B-7-lydian-1,scale,lydian,7,1,test
13572,B-7-lydian-2,scale,lydian,7,2,train
13573,B-7-lydian-3,scale,lydian,7,3,test
13574,B-7-lydian-4,scale,lydian,7,4,train
13575,B-7-lydian-5,scale,lydian,7,5,train
13576,B-7-lydian-6,scale,lydian,7,6,train
13577,Bb-1-lydian-0,scale,lydian,1,0,train
13578,Bb-1-lydian-1,scale,lydian,1,1,train
13579,Bb-1-lydian-2,scale,lydian,1,2,train
13580,Bb-1-lydian-3,scale,lydian,1,3,train
13581,Bb-1-lydian-4,scale,lydian,1,4,train
13582,Bb-1-lydian-5,scale,lydian,1,5,train
13583,Bb-1-lydian-6,scale,lydian,1,6,train
13584,Bb-2-lydian-0,scale,lydian,2,0,train
13585,Bb-2-lydian-1,scale,lydian,2,1,train
13586,Bb-2-lydian-2,scale,lydian,2,2,validation
13587,Bb-2-lydian-3,scale,lydian,2,3,validation
13588,Bb-2-lydian-4,scale,lydian,2,4,train
13589,Bb-2-lydian-5,scale,lydian,2,5,train
13590,Bb-2-lydian-6,scale,lydian,2,6,validation
13591,Bb-3-lydian-0,scale,lydian,3,0,train
13592,Bb-3-lydian-1,scale,lydian,3,1,train
13593,Bb-3-lydian-2,scale,lydian,3,2,train
13594,Bb-3-lydian-3,scale,lydian,3,3,train
13595,Bb-3-lydian-4,scale,lydian,3,4,train
13596,Bb-3-lydian-5,scale,lydian,3,5,validation
13597,Bb-3-lydian-6,scale,lydian,3,6,train
13598,Bb-4-lydian-0,scale,lydian,4,0,validation
13599,Bb-4-lydian-1,scale,lydian,4,1,train
13600,Bb-4-lydian-2,scale,lydian,4,2,test
13601,Bb-4-lydian-3,scale,lydian,4,3,train
13602,Bb-4-lydian-4,scale,lydian,4,4,train
13603,Bb-4-lydian-5,scale,lydian,4,5,train
13604,Bb-4-lydian-6,scale,lydian,4,6,validation
13605,Bb-5-lydian-0,scale,lydian,5,0,train
13606,Bb-5-lydian-1,scale,lydian,5,1,train
13607,Bb-5-lydian-2,scale,lydian,5,2,train
13608,Bb-5-lydian-3,scale,lydian,5,3,validation
13609,Bb-5-lydian-4,scale,lydian,5,4,train
13610,Bb-5-lydian-5,scale,lydian,5,5,train
13611,Bb-5-lydian-6,scale,lydian,5,6,train
13612,Bb-6-lydian-0,scale,lydian,6,0,validation
13613,Bb-6-lydian-1,scale,lydian,6,1,train
13614,Bb-6-lydian-2,scale,lydian,6,2,train
13615,Bb-6-lydian-3,scale,lydian,6,3,train
13616,Bb-6-lydian-4,scale,lydian,6,4,train
13617,Bb-6-lydian-5,scale,lydian,6,5,train
13618,Bb-6-lydian-6,scale,lydian,6,6,test
13619,Bb-7-lydian-0,scale,lydian,7,0,train
13620,Bb-7-lydian-1,scale,lydian,7,1,test
13621,Bb-7-lydian-2,scale,lydian,7,2,test
13622,Bb-7-lydian-3,scale,lydian,7,3,train
13623,Bb-7-lydian-4,scale,lydian,7,4,test
13624,Bb-7-lydian-5,scale,lydian,7,5,train
13625,Bb-7-lydian-6,scale,lydian,7,6,train
13626,C#-1-lydian-0,scale,lydian,1,0,train
13627,C#-1-lydian-1,scale,lydian,1,1,train
13628,C#-1-lydian-2,scale,lydian,1,2,train
13629,C#-1-lydian-3,scale,lydian,1,3,train
13630,C#-1-lydian-4,scale,lydian,1,4,validation
13631,C#-1-lydian-5,scale,lydian,1,5,validation
13632,C#-1-lydian-6,scale,lydian,1,6,train
